DateTime,PropMode,Distance
12/06/2015 12:52,Es,847.7
12/06/2015 12:52,Es,848.8
12/06/2015 12:52,Es,861.8
12/06/2015 12:54,Es,682.9
12/06/2015 12:54,Es,683.2
12/06/2015 12:54,Es,717.3
12/06/2015 12:55,Es,1151.8
12/06/2015 12:56,Es,679.4
12/06/2015 12:56,Es,683.2
12/06/2015 12:56,Es,728.5
12/06/2015 12:57,Es,640.4
12/06/2015 12:57,Es,848.8
12/06/2015 12:57,Es,914.2
12/06/2015 12:58,Es,960.1
12/06/2015 12:59,Es,639.6
12/06/2015 12:59,Es,891.2
12/06/2015 13:00,Es,668.8
12/06/2015 13:00,Es,890
12/06/2015 13:02,Es,645.8
12/06/2015 13:02,Es,767.3
12/06/2015 13:03,Es,848.8
12/06/2015 13:03,Es,848.8
12/06/2015 13:03,Es,1033.4
12/06/2015 13:05,Es,949.7
12/06/2015 13:05,Es,963.4
12/06/2015 13:06,Es,848.8
12/06/2015 13:07,Es,663.6
12/06/2015 13:09,Es,815.1
12/06/2015 13:10,Es,864.8
12/06/2015 13:10,Es,924.8
12/06/2015 13:11,Es,835.1
12/06/2015 13:13,Es,822.8
12/06/2015 13:13,Es,890
12/06/2015 13:14,Es,720.4
12/06/2015 13:14,Es,862.1
12/06/2015 13:14,Es,1024.6
12/06/2015 13:15,Es,890
12/06/2015 13:16,Es,824.8
12/06/2015 13:16,Es,848.8
12/06/2015 13:16,Es,890
12/06/2015 13:17,Es,857.4
12/06/2015 13:20,Es,848.8
12/06/2015 13:24,Es,931.1
12/06/2015 13:50,Es,832.8
12/06/2015 18:10,Es,1190.5
12/06/2015 19:23,Es,1209.7
12/06/2015 19:44,Es,1300.5
13/06/2015 10:40,Es,1300.5
14/06/2015 13:49,Es,956.6
14/06/2015 16:29,MS,527.3
14/06/2015 20:47,Es,1152.3
14/06/2015 20:47,Es,1240.8
16/06/2015 11:56,Es,1087.5
16/06/2015 11:56,Es,1114.7
16/06/2015 11:56,Es,1117.2
16/06/2015 11:57,Es,1024.6
16/06/2015 11:58,Es,1070.1
16/06/2015 12:47,Es,1383.7
16/06/2015 14:03,Tropo,149.7
16/06/2015 14:31,Es,1160.8
16/06/2015 15:27,Es,1132.7
16/06/2015 17:10,Es,933.1
16/06/2015 17:14,Es,1209.5
16/06/2015 17:15,Es,1239.3
16/06/2015 17:21,Es,1140.9
16/06/2015 17:21,Es,1140.9
16/06/2015 17:22,Es,819.5
16/06/2015 17:22,Es,1036.5
16/06/2015 17:22,Es,1153.4
16/06/2015 17:22,Es,1218.3
16/06/2015 17:23,Es,1364.6
16/06/2015 17:24,Es,1036.5
16/06/2015 17:26,Es,1036.4
16/06/2015 17:26,Es,1050
16/06/2015 17:27,Es,1036.5
16/06/2015 17:27,Es,1368.7
16/06/2015 17:29,Es,885
16/06/2015 17:31,Es,941.1
16/06/2015 17:31,Es,1036.5
16/06/2015 17:31,Es,1137.5
16/06/2015 17:32,Es,843.4
16/06/2015 17:32,Es,1020
16/06/2015 17:33,Es,1140.9
16/06/2015 17:34,Es,721.8
16/06/2015 17:34,Es,1153.4
16/06/2015 17:35,Es,1140.9
16/06/2015 17:35,Es,1153.4
16/06/2015 17:35,Es,1156.5
16/06/2015 17:38,Es,1001
16/06/2015 17:42,Es,849.4
16/06/2015 17:42,Es,903.9
16/06/2015 17:43,Es,1190.5
16/06/2015 17:44,Es,952.9
16/06/2015 17:45,Es,1036.4
16/06/2015 17:45,Es,1153.4
16/06/2015 17:46,Es,1034.3
16/06/2015 17:46,Es,1035.8
16/06/2015 17:46,Es,1036.5
16/06/2015 17:47,Es,986.5
16/06/2015 17:47,Es,1036.5
16/06/2015 17:48,Es,919.6
16/06/2015 17:48,Es,1300.6
16/06/2015 17:49,Es,898.8
16/06/2015 17:49,Es,997.9
16/06/2015 17:52,Es,1036.5
16/06/2015 17:56,Es,849.4
16/06/2015 17:56,Es,1076.4
16/06/2015 18:00,Es,1288.3
16/06/2015 18:07,Es,765.8
16/06/2015 18:07,Es,1266.4
16/06/2015 18:10,Es,951.8
16/06/2015 18:10,Es,951.8
16/06/2015 18:13,Es,919.6
16/06/2015 18:15,Es,794.1
16/06/2015 18:19,Es,1048.2
16/06/2015 18:23,Es,994
16/06/2015 18:25,Es,1190.5
16/06/2015 18:32,Es,1298.2
16/06/2015 18:33,Es,1077.6
16/06/2015 18:34,Es,1077.6
16/06/2015 18:36,Es,1012.9
16/06/2015 18:47,Es,695.3
16/06/2015 18:48,Es,1075.8
16/06/2015 18:50,Es,1243.5
16/06/2015 18:51,Es,1243.5
16/06/2015 18:53,Es,772.1
16/06/2015 18:54,Es,750.6
16/06/2015 18:54,Es,1168.3
16/06/2015 18:55,Es,1191.8
16/06/2015 18:55,Es,1304.5
16/06/2015 19:03,Es,1075.8
16/06/2015 19:04,Es,982.5
16/06/2015 19:06,Es,1043.7
16/06/2015 19:11,Es,807.7
16/06/2015 19:11,Es,807.7
16/06/2015 19:12,Es,919.8
16/06/2015 19:12,Es,974.8
16/06/2015 19:15,Es,1300.5
16/06/2015 19:20,Es,946.8
16/06/2015 19:20,Es,994.4
16/06/2015 19:20,Es,994.6
16/06/2015 19:20,Es,994.6
16/06/2015 19:26,Es,762
16/06/2015 19:27,Es,1017.2
16/06/2015 19:30,Es,1266.5
16/06/2015 19:32,Es,1191.8
16/06/2015 19:33,Es,1266.5
16/06/2015 19:36,Es,1168.3
16/06/2015 19:38,Es,1160.8
16/06/2015 19:41,Es,1266.5
16/06/2015 19:43,Es,1191.8
16/06/2015 19:45,Es,942.2
16/06/2015 19:48,Es,1184.5
16/06/2015 19:56,Es,1285.7
16/06/2015 20:16,Es,1209.7
16/06/2015 20:18,Es,1168.3
18/06/2015 14:39,Es,1168.3
18/06/2015 14:56,Es,1243.5
18/06/2015 15:23,Es,960.1
18/06/2015 15:28,Es,726.3
18/06/2015 15:28,Es,1114.7
18/06/2015 15:30,Es,1007.4
18/06/2015 15:33,Es,1114.7
18/06/2015 15:36,Es,835.3
18/06/2015 15:36,Es,973
18/06/2015 17:26,Es,1300.5
18/06/2015 17:28,Es,1300.5
18/06/2015 17:30,Es,1191.8
18/06/2015 17:39,Es,645.8
18/06/2015 17:40,Es,1095.3
18/06/2015 17:41,Es,1044.2
18/06/2015 17:44,Es,1235
18/06/2015 18:15,Es,807.7
18/06/2015 18:20,Es,919.8
18/06/2015 18:27,Es,994.4
18/06/2015 18:30,Es,1191.8
18/06/2015 18:30,Es,1266.5
18/06/2015 18:31,Es,1266.5
18/06/2015 18:40,Es,1168.3
18/06/2015 18:49,Es,1075.8
18/06/2015 19:08,Es,1077.6
18/06/2015 19:28,Es,1298.2
18/06/2015 19:31,Es,1036.5
18/06/2015 19:33,Es,695.3
18/06/2015 19:36,Es,731.4
18/06/2015 19:39,Es,724.3
18/06/2015 19:40,Es,843.9
18/06/2015 19:54,Es,1266.4
18/06/2015 20:05,Es,1483.3
18/06/2015 20:08,Es,1226
18/06/2015 20:12,Es,919.8
18/06/2015 20:14,Es,723.9
18/06/2015 20:17,Es,723.9
18/06/2015 20:21,Es,1321.9
18/06/2015 20:45,Es,1122
18/06/2015 22:01,Es,1243.5
18/06/2015 22:02,Es,1017.2
18/06/2015 22:32,Es,1160.8
18/06/2015 22:47,Es,831.5
18/06/2015 22:48,Es,851.7
18/06/2015 22:49,Es,813
18/06/2015 22:50,Es,774.2
18/06/2015 22:50,Es,774.2
18/06/2015 22:50,Es,977.8
18/06/2015 22:50,Es,977.8
18/06/2015 22:51,Es,798.5
18/06/2015 22:52,Es,1033.4
18/06/2015 22:53,Es,885.9
18/06/2015 22:54,Es,965.6
18/06/2015 22:56,Es,919.6
18/06/2015 22:57,Es,927.9
18/06/2015 22:58,Es,767.7
18/06/2015 23:01,Es,951.3
18/06/2015 23:01,Es,1054.8
18/06/2015 23:02,Es,973.8
18/06/2015 23:03,Es,783
18/06/2015 23:05,Es,684.2
18/06/2015 23:05,Es,951.3
18/06/2015 23:05,Es,1022
18/06/2015 23:05,Es,1074.1
19/06/2015 22:27,Tropo,226.9
20/06/2015 08:04,Es,1209.7
20/06/2015 08:31,Es,1160.8
20/06/2015 08:37,Es,1322.9
20/06/2015 08:40,Es,1322.9
20/06/2015 08:44,Es,1304.5
20/06/2015 08:50,Es,1209.7
20/06/2015 08:52,Es,1151.8
20/06/2015 08:54,Es,1168.3
20/06/2015 09:32,Es,1196.5
20/06/2015 09:43,Es,1034.2
20/06/2015 09:48,Es,974.8
20/06/2015 10:15,Es,1383.7
20/06/2015 10:17,Es,1351.1
20/06/2015 10:18,Es,1352.6
20/06/2015 10:20,Es,1042.4
20/06/2015 10:24,Es,1069.8
20/06/2015 10:41,Es,1021.4
21/06/2015 09:58,Es,974.8
21/06/2015 12:42,Es,1090.9
21/06/2015 12:47,Es,1235
21/06/2015 13:08,Es,1044.2
21/06/2015 16:06,Es,1291.3
21/06/2015 16:07,Es,1085.1
21/06/2015 16:08,Es,1342
21/06/2015 16:11,Es,1252.1
21/06/2015 16:16,Es,1083.5
21/06/2015 16:17,Es,1376.9
21/06/2015 16:19,Es,1105.3
21/06/2015 16:22,Es,967.2
21/06/2015 16:23,Es,1291.3
21/06/2015 16:24,Es,1215.2
21/06/2015 16:24,Es,1215.2
21/06/2015 16:35,Es,925.6
21/06/2015 16:36,Es,783
21/06/2015 16:36,Es,1064
21/06/2015 16:37,Es,822.9
21/06/2015 16:38,Es,861.4
21/06/2015 16:38,Es,875.7
21/06/2015 16:39,Es,914.7
21/06/2015 16:44,Es,527.3
21/06/2015 16:44,Es,712.7
21/06/2015 16:46,Es,922.1
21/06/2015 16:46,Es,1038.7
21/06/2015 16:58,Es,1300.5
21/06/2015 17:01,Es,1036.5
21/06/2015 17:14,Es,1031
21/06/2015 17:15,Es,793.6
21/06/2015 17:15,Es,1175.2
21/06/2015 17:17,Es,1179.8
21/06/2015 17:21,Es,866.1
21/06/2015 17:21,Es,969.2
21/06/2015 17:22,Es,1099
21/06/2015 17:22,Es,1132.5
21/06/2015 17:24,Es,1224.5
21/06/2015 17:26,Es,977
21/06/2015 17:31,Es,612.8
21/06/2015 17:31,Es,630.7
21/06/2015 17:31,Es,948.5
21/06/2015 17:32,Es,863.4
21/06/2015 17:33,Es,866.2
21/06/2015 17:34,Es,883.6
21/06/2015 17:34,Es,938.2
21/06/2015 17:36,Es,956.6
21/06/2015 17:45,Es,779.5
21/06/2015 17:45,Es,886.2
21/06/2015 17:46,Es,783.3
21/06/2015 17:51,Es,1016
21/06/2015 17:53,Es,956.6
21/06/2015 18:00,Es,1237.8
21/06/2015 18:18,Es,1126.5
21/06/2015 18:23,Es,1300.5
21/06/2015 18:24,Es,741.2
21/06/2015 18:32,Es,726.8
21/06/2015 18:34,Es,816.5
21/06/2015 18:35,Es,1314.3
21/06/2015 18:37,Es,786.8
21/06/2015 18:50,Es,1357.9
21/06/2015 18:52,Es,907.7
21/06/2015 19:01,Es,925.6
21/06/2015 19:05,Es,1135.4
21/06/2015 19:23,Es,1059
21/06/2015 19:23,Es,1214.3
21/06/2015 19:25,Es,881.5
21/06/2015 19:25,Es,1107.4
21/06/2015 19:27,Es,1291.2
21/06/2015 19:28,Es,952.9
21/06/2015 19:29,Es,969.2
21/06/2015 19:29,Es,1055.7
21/06/2015 19:33,Es,916.1
21/06/2015 19:35,Es,1024
21/06/2015 19:39,Es,1076.3
21/06/2015 19:39,Es,1098.4
21/06/2015 19:39,Es,1221
21/06/2015 19:48,Es,1022
21/06/2015 19:51,Es,1415.8
21/06/2015 19:54,Es,925.6
21/06/2015 19:57,Es,1020.3
21/06/2015 20:42,Es,893.3
21/06/2015 21:20,Es,972.5
22/06/2015 05:22,Es,1068
22/06/2015 05:24,Es,1067.8
22/06/2015 05:35,Es,822.9
22/06/2015 05:39,Es,1350.4
22/06/2015 05:53,Es,1301
22/06/2015 06:16,Es,710.5
22/06/2015 06:19,Es,889.9
22/06/2015 06:34,Es,954.7
22/06/2015 07:40,Es,1463.4
22/06/2015 07:54,Es,1118.7
22/06/2015 07:58,Es,1085.1
22/06/2015 08:02,Es,1342
22/06/2015 08:21,Es,1242.3
22/06/2015 08:21,Es,1291.3
22/06/2015 08:32,Es,1252.1
22/06/2015 08:45,Es,1307.5
22/06/2015 08:45,Es,1376.9
22/06/2015 08:53,Es,811.9
22/06/2015 09:00,Es,1107.4
22/06/2015 09:05,Es,944.8
22/06/2015 09:05,Es,1046.4
22/06/2015 09:05,Es,1168.8
22/06/2015 09:09,Es,961
22/06/2015 09:11,Es,1261.8
22/06/2015 09:14,Es,1076.3
22/06/2015 09:14,Es,1515.6
22/06/2015 09:26,Es,1168.8
22/06/2015 10:46,Es,772.1
22/06/2015 10:50,Es,1140.9
22/06/2015 11:03,Es,1140.9
22/06/2015 11:06,Es,1368.7
22/06/2015 11:14,Es,1036.4
22/06/2015 11:15,Es,1330.4
22/06/2015 11:21,Es,1330.4
22/06/2015 11:21,Es,1330.4
22/06/2015 11:30,Es,1132.7
22/06/2015 11:41,Es,1321.9
22/06/2015 12:01,Es,1253.2
22/06/2015 12:23,Es,1077.6
22/06/2015 12:42,Es,1075.8
22/06/2015 14:48,Es,1266.4
22/06/2015 15:13,Es,819.5
22/06/2015 16:08,Es,1060.4
22/06/2015 16:08,Es,1126.5
22/06/2015 16:09,Es,907.7
22/06/2015 16:09,Es,1016.1
22/06/2015 16:10,Es,1190.5
22/06/2015 16:11,Es,1076.4
22/06/2015 16:11,Es,1126.5
22/06/2015 16:11,Es,1298.2
22/06/2015 16:15,Es,966
22/06/2015 16:16,Es,916.4
22/06/2015 16:16,Es,1051.2
22/06/2015 16:18,Es,974.1
22/06/2015 16:19,Es,720.8
22/06/2015 16:19,Es,836.6
22/06/2015 16:19,Es,1137.5
22/06/2015 16:20,Es,721.8
22/06/2015 16:21,Es,831.7
22/06/2015 16:21,Es,997.9
22/06/2015 16:22,Es,832.3
22/06/2015 16:22,Es,885
22/06/2015 16:22,Es,996.3
22/06/2015 16:23,Es,901.2
22/06/2015 16:23,Es,961.7
22/06/2015 16:23,Es,1315.7
22/06/2015 16:24,Es,1153.4
22/06/2015 16:29,Es,1042.9
22/06/2015 16:31,Es,1033
22/06/2015 16:32,Es,1036.5
22/06/2015 16:33,Es,843.4
22/06/2015 16:33,Es,1036.5
22/06/2015 16:41,Es,1036.8
22/06/2015 16:43,Es,1031.8
22/06/2015 16:44,Es,1033
22/06/2015 16:44,Es,1036.8
22/06/2015 16:45,Es,1036.5
22/06/2015 16:46,Es,1036.5
22/06/2015 16:46,Es,1036.5
22/06/2015 16:47,Es,1036.5
22/06/2015 16:47,Es,1036.5
22/06/2015 16:51,Es,1036.5
22/06/2015 16:51,Es,1036.5
22/06/2015 16:52,Es,1036.5
22/06/2015 16:53,Es,849.3
22/06/2015 17:07,Es,1315.8
22/06/2015 17:09,Es,850
22/06/2015 17:14,Es,858.1
22/06/2015 17:18,Es,859.8
22/06/2015 17:26,Es,1140.9
22/06/2015 17:27,Es,972.5
22/06/2015 17:30,Es,996.1
22/06/2015 17:33,Es,1244.4
22/06/2015 17:34,Es,919.4
22/06/2015 17:35,Es,807
22/06/2015 17:36,Es,1298.2
22/06/2015 17:36,Es,1325.5
22/06/2015 17:38,Es,952.9
22/06/2015 17:38,Es,972.6
22/06/2015 17:41,Es,901.2
22/06/2015 17:41,Es,1140.9
22/06/2015 17:44,Es,669.7
22/06/2015 17:46,Es,912.4
22/06/2015 17:47,Es,669.7
22/06/2015 17:47,Es,843.9
22/06/2015 17:48,Es,727
22/06/2015 17:48,Es,885.5
22/06/2015 17:48,Es,992.9
22/06/2015 17:49,Es,981.6
22/06/2015 17:50,Es,893.3
22/06/2015 17:53,Es,868.6
22/06/2015 17:54,Es,981.6
22/06/2015 17:56,Es,912.4
22/06/2015 17:59,Es,851
22/06/2015 18:00,Es,533.3
22/06/2015 18:00,Es,806
22/06/2015 18:00,Es,881.6
22/06/2015 18:01,Es,885.3
22/06/2015 18:02,Es,881.6
22/06/2015 18:04,Es,638.4
22/06/2015 18:10,Es,861.7
22/06/2015 18:10,Es,864.5
22/06/2015 18:14,Es,882.5
22/06/2015 18:26,Es,1353
22/06/2015 18:31,Es,940.6
22/06/2015 18:34,Es,1016
23/06/2015 17:02,Es,952.8
25/06/2015 16:29,Es,1081.9
25/06/2015 16:29,Es,1267.2
25/06/2015 16:34,Es,1383.6
25/06/2015 16:35,Es,890.2
25/06/2015 16:37,Es,1253.1
25/06/2015 16:40,Es,1445
25/06/2015 16:44,Es,1152.3
25/06/2015 16:44,Es,1166.2
25/06/2015 16:49,Es,1386.1
25/06/2015 16:54,Es,1240.8
25/06/2015 17:07,Es,1342.5
25/06/2015 17:21,Es,1176.8
25/06/2015 20:03,Es,986.5
25/06/2015 20:03,Es,1036.4
25/06/2015 20:04,Es,1036.5
25/06/2015 20:05,Es,1036.5
25/06/2015 20:42,Es,956.6
25/06/2015 20:51,Es,1234.6
25/06/2015 21:10,Es,1017.2
25/06/2015 21:20,Es,977
25/06/2015 21:21,Es,1067
26/06/2015 07:36,Es,1383.7
26/06/2015 07:43,Es,977.8
26/06/2015 10:21,Es,1120.1
26/06/2015 11:35,Es,1076.3
26/06/2015 11:36,Es,982
26/06/2015 11:38,Es,1291.2
26/06/2015 11:53,Es,982
26/06/2015 11:54,Es,1022
26/06/2015 16:17,Es,977.8
26/06/2015 16:39,Es,1028.7
26/06/2015 16:41,Es,1106.4
26/06/2015 16:46,Es,1383.7
26/06/2015 16:56,Es,1351.1
26/06/2015 17:48,Es,1122
26/06/2015 17:56,Es,1177.9
26/06/2015 18:15,Es,1021.4
26/06/2015 18:24,Es,1386.1
26/06/2015 18:28,Es,1075.8
26/06/2015 18:42,Es,762
26/06/2015 18:44,Es,1081.9
26/06/2015 18:44,Es,1253.1
26/06/2015 18:45,Es,1087.5
26/06/2015 18:47,Es,835.1
26/06/2015 18:47,Es,848.8
26/06/2015 18:47,Es,1054.8
26/06/2015 18:48,Es,951.3
26/06/2015 18:50,Es,919.8
26/06/2015 18:52,Es,1122
26/06/2015 18:54,Es,717.5
26/06/2015 18:54,Es,945.5
26/06/2015 18:55,Es,975.3
26/06/2015 18:55,Es,1074.1
26/06/2015 18:56,Es,945.5
26/06/2015 18:57,Es,1037.1
26/06/2015 18:58,Es,890
26/06/2015 18:59,Es,646.5
26/06/2015 19:01,Es,650.7
26/06/2015 19:03,Es,847.7
26/06/2015 19:10,Es,735.3
26/06/2015 19:13,Es,650.7
26/06/2015 19:15,Es,1225.8
26/06/2015 19:16,Es,951.3
26/06/2015 19:17,Es,951.3
26/06/2015 19:19,Es,951.3
26/06/2015 19:20,Es,743.2
26/06/2015 19:21,Es,763.1
26/06/2015 19:21,Es,975.8
26/06/2015 19:22,Es,770.4
26/06/2015 19:22,Es,771.5
26/06/2015 19:28,Es,787.6
26/06/2015 19:28,Es,823.9
26/06/2015 19:29,Es,822.8
26/06/2015 19:30,Es,787.6
26/06/2015 19:30,Es,931.1
26/06/2015 19:32,Es,931.1
26/06/2015 19:32,Es,973.8
26/06/2015 19:33,Es,696.4
27/06/2015 12:37,Es,1054.8
28/06/2015 13:30,Es,711
28/06/2015 13:30,Es,1351.1
28/06/2015 13:33,Es,977.8
28/06/2015 13:35,Es,1383.7
01/07/2015 18:05,Es,977.8
03/07/2015 11:07,Es,642.3
03/07/2015 11:15,Es,690.2
03/07/2015 11:16,Es,952.8
03/07/2015 11:21,Es,1096
03/07/2015 11:27,Es,678.5
04/07/2015 07:22,Tropo,271.1
04/07/2015 07:24,Es,1096
04/07/2015 07:36,Tropo,271.6
06/07/2015 20:11,Es,1122
06/07/2015 20:12,Es,645.8
06/07/2015 20:12,Es,960.3
06/07/2015 20:12,Es,1069.3
06/07/2015 20:12,Es,1071.3
06/07/2015 20:13,Es,1069.3
06/07/2015 20:13,Es,1069.8
06/07/2015 20:13,Es,1120.1
06/07/2015 20:14,Es,951.3
06/07/2015 20:15,Es,910.4
06/07/2015 20:15,Es,910.4
06/07/2015 20:15,Es,1027.7
06/07/2015 20:16,Es,1021.4
06/07/2015 20:17,Es,907.7
06/07/2015 20:18,Es,900.2
06/07/2015 20:18,Es,910.4
06/07/2015 20:26,Es,1015.3
06/07/2015 20:54,Es,711.2
07/07/2015 07:52,Es,1047.3
07/07/2015 07:52,Es,1107.1
07/07/2015 08:06,Es,785.3
07/07/2015 08:12,Es,788
07/07/2015 08:14,Es,786.8
07/07/2015 08:14,Es,972.5
07/07/2015 08:16,Es,953.6
07/07/2015 08:18,Es,966
07/07/2015 08:20,Es,1016.3
07/07/2015 08:22,Es,668
07/07/2015 08:23,Es,849.4
07/07/2015 08:23,Es,1137.5
07/07/2015 08:27,Es,859.8
07/07/2015 08:29,Es,963.4
07/07/2015 08:29,Es,966.2
07/07/2015 08:29,Es,1153.4
07/07/2015 08:30,Es,996.3
07/07/2015 08:30,Es,1140.9
07/07/2015 08:31,Es,725
07/07/2015 08:31,Es,871.7
07/07/2015 08:32,Es,1033
07/07/2015 08:32,Es,1036.4
07/07/2015 08:32,Es,1036.5
07/07/2015 08:33,Es,1036.5
07/07/2015 08:36,Es,726.4
07/07/2015 08:36,Es,885
07/07/2015 08:37,Es,1036.5
07/07/2015 08:38,Es,1036.5
07/07/2015 08:41,Es,1036.5
07/07/2015 08:42,Es,815.3
07/07/2015 08:42,Es,843.4
07/07/2015 08:42,Es,1033
07/07/2015 08:42,Es,1036.5
07/07/2015 08:44,Es,1247
07/07/2015 08:48,Es,703.7
07/07/2015 08:56,Es,724.7
07/07/2015 08:58,Es,772.6
07/07/2015 09:07,Es,665.3
07/07/2015 09:07,Es,1013.4
07/07/2015 09:08,Es,689.5
07/07/2015 09:10,Es,919.5
07/07/2015 09:13,Es,984.6
07/07/2015 09:14,Es,766.2
07/07/2015 09:15,Es,1333.5
07/07/2015 09:18,Es,766.2
07/07/2015 09:34,Es,685.6
07/07/2015 09:34,Es,1139.3
07/07/2015 09:35,Es,703.1
07/07/2015 09:35,Es,769.1
07/07/2015 09:35,Es,769.1
07/07/2015 09:36,Es,732.3
07/07/2015 09:36,Es,762.7
07/07/2015 09:37,Es,748.1
07/07/2015 09:42,Es,685
07/07/2015 09:42,Es,1082.1
07/07/2015 09:44,Es,691.5
07/07/2015 09:47,Es,919.6
07/07/2015 09:48,Es,627.9
07/07/2015 09:48,Es,781.9
07/07/2015 09:49,Es,807.7
07/07/2015 09:50,Es,813.2
07/07/2015 09:50,Es,1082.4
07/07/2015 09:51,Es,821.4
07/07/2015 09:51,Es,822.8
07/07/2015 09:58,Es,890
07/07/2015 09:58,Es,919.6
07/07/2015 09:59,Es,807.4
07/07/2015 10:03,Es,690.7
07/07/2015 10:04,Es,683.2
07/07/2015 10:04,Es,891.2
07/07/2015 10:06,Es,682.9
07/07/2015 10:06,Es,715.4
07/07/2015 10:07,Es,654.1
07/07/2015 10:08,Es,924.8
07/07/2015 10:09,Es,835.1
07/07/2015 10:09,Es,946.1
07/07/2015 10:10,Es,848.8
07/07/2015 10:10,Es,848.8
07/07/2015 10:10,Es,960.1
07/07/2015 10:11,Es,848.8
07/07/2015 10:11,Es,857.4
07/07/2015 10:11,Es,1033.4
07/07/2015 10:14,Es,847.7
07/07/2015 10:15,Es,695.7
07/07/2015 10:15,Es,1033.4
07/07/2015 10:16,Es,864.8
07/07/2015 10:17,Es,890
07/07/2015 10:17,Es,919.9
07/07/2015 10:18,Es,890
07/07/2015 10:23,Es,1028.7
07/07/2015 10:26,Es,821.4
07/07/2015 10:31,Es,771.5
07/07/2015 10:33,Es,822.8
07/07/2015 10:33,Es,932.1
07/07/2015 10:34,Es,748.8
07/07/2015 10:34,Es,822.8
07/07/2015 10:34,Es,910.4
07/07/2015 10:34,Es,1083.6
07/07/2015 10:34,Es,1102.5
07/07/2015 10:41,Es,808.4
07/07/2015 10:41,Es,907.7
07/07/2015 10:42,Es,863.1
07/07/2015 10:42,Es,872.7
07/07/2015 10:43,Es,984
07/07/2015 10:45,Es,1015.3
07/07/2015 10:48,Es,931.1
07/07/2015 10:55,Es,654.1
07/07/2015 10:57,Es,837.7
